name,age,categories,type,premise,hypothesis
Alice,79,old,nospec,Alice is 79.,Alice is old.
Alice,80,young,specified,Alice's age is 80.,Alice is young.
Alice,80,young,nospec,Alice is 80.,Alice is young.
Alice,80,middle aged,specified,Alice's age is 80.,Alice is middle aged.
Alice,80,middle aged,nospec,Alice is 80.,Alice is middle aged.
Alice,80,old,specified,Alice's age is 80.,Alice is old.
Alice,80,old,nospec,Alice is 80.,Alice is old.
Alice,81,young,specified,Alice's age is 81.,Alice is young.
Alice,81,young,nospec,Alice is 81.,Alice is young.
Alice,81,middle aged,specified,Alice's age is 81.,Alice is middle aged.
Alice,81,middle aged,nospec,Alice is 81.,Alice is middle aged.
Alice,81,old,specified,Alice's age is 81.,Alice is old.
Alice,81,old,nospec,Alice is 81.,Alice is old.
Alice,82,young,specified,Alice's age is 82.,Alice is young.
Alice,82,young,nospec,Alice is 82.,Alice is young.
Alice,82,middle aged,specified,Alice's age is 82.,Alice is middle aged.
Alice,82,middle aged,nospec,Alice is 82.,Alice is middle aged.
Alice,82,old,specified,Alice's age is 82.,Alice is old.
Alice,82,old,nospec,Alice is 82.,Alice is old.
Alice,83,young,specified,Alice's age is 83.,Alice is young.
Alice,83,young,nospec,Alice is 83.,Alice is young.
Alice,83,middle aged,specified,Alice's age is 83.,Alice is middle aged.
Alice,83,middle aged,nospec,Alice is 83.,Alice is middle aged.
Alice,83,old,specified,Alice's age is 83.,Alice is old.
Alice,83,old,nospec,Alice is 83.,Alice is old.
Alice,84,young,specified,Alice's age is 84.,Alice is young.
Alice,84,young,nospec,Alice is 84.,Alice is young.
Alice,84,middle aged,specified,Alice's age is 84.,Alice is middle aged.
Alice,84,middle aged,nospec,Alice is 84.,Alice is middle aged.
Alice,84,old,specified,Alice's age is 84.,Alice is old.
Alice,84,old,nospec,Alice is 84.,Alice is old.
Alice,85,young,specified,Alice's age is 85.,Alice is young.
Alice,85,young,nospec,Alice is 85.,Alice is young.
Alice,85,middle aged,specified,Alice's age is 85.,Alice is middle aged.
Alice,85,middle aged,nospec,Alice is 85.,Alice is middle aged.
Alice,85,old,specified,Alice's age is 85.,Alice is old.
Alice,85,old,nospec,Alice is 85.,Alice is old.
Alice,86,young,specified,Alice's age is 86.,Alice is young.
Alice,86,young,nospec,Alice is 86.,Alice is young.
Alice,86,middle aged,specified,Alice's age is 86.,Alice is middle aged.
Alice,86,middle aged,nospec,Alice is 86.,Alice is middle aged.
Alice,86,old,specified,Alice's age is 86.,Alice is old.
Alice,86,old,nospec,Alice is 86.,Alice is old.
Alice,87,young,specified,Alice's age is 87.,Alice is young.
Alice,87,young,nospec,Alice is 87.,Alice is young.
Alice,87,middle aged,specified,Alice's age is 87.,Alice is middle aged.
Alice,87,middle aged,nospec,Alice is 87.,Alice is middle aged.
Alice,87,old,specified,Alice's age is 87.,Alice is old.
Alice,87,old,nospec,Alice is 87.,Alice is old.
Alice,88,young,specified,Alice's age is 88.,Alice is young.
Alice,88,young,nospec,Alice is 88.,Alice is young.
Alice,88,middle aged,specified,Alice's age is 88.,Alice is middle aged.
Alice,88,middle aged,nospec,Alice is 88.,Alice is middle aged.
Alice,88,old,specified,Alice's age is 88.,Alice is old.
Alice,88,old,nospec,Alice is 88.,Alice is old.
Alice,89,young,specified,Alice's age is 89.,Alice is young.
Alice,89,young,nospec,Alice is 89.,Alice is young.
Alice,89,middle aged,specified,Alice's age is 89.,Alice is middle aged.
Alice,89,middle aged,nospec,Alice is 89.,Alice is middle aged.
Alice,89,old,specified,Alice's age is 89.,Alice is old.
Alice,89,old,nospec,Alice is 89.,Alice is old.
Alice,90,young,specified,Alice's age is 90.,Alice is young.
Alice,90,young,nospec,Alice is 90.,Alice is young.
Alice,90,middle aged,specified,Alice's age is 90.,Alice is middle aged.
Alice,90,middle aged,nospec,Alice is 90.,Alice is middle aged.
Alice,90,old,specified,Alice's age is 90.,Alice is old.
Alice,90,old,nospec,Alice is 90.,Alice is old.
Alice,91,young,specified,Alice's age is 91.,Alice is young.
Alice,91,young,nospec,Alice is 91.,Alice is young.
Alice,91,middle aged,specified,Alice's age is 91.,Alice is middle aged.
Alice,91,middle aged,nospec,Alice is 91.,Alice is middle aged.
Alice,91,old,specified,Alice's age is 91.,Alice is old.
Alice,91,old,nospec,Alice is 91.,Alice is old.
Alice,92,young,specified,Alice's age is 92.,Alice is young.
Alice,92,young,nospec,Alice is 92.,Alice is young.
Alice,92,middle aged,specified,Alice's age is 92.,Alice is middle aged.
Alice,92,middle aged,nospec,Alice is 92.,Alice is middle aged.
Alice,92,old,specified,Alice's age is 92.,Alice is old.
Alice,92,old,nospec,Alice is 92.,Alice is old.
Alice,93,young,specified,Alice's age is 93.,Alice is young.
Alice,93,young,nospec,Alice is 93.,Alice is young.
Alice,93,middle aged,specified,Alice's age is 93.,Alice is middle aged.
Alice,93,middle aged,nospec,Alice is 93.,Alice is middle aged.
Alice,93,old,specified,Alice's age is 93.,Alice is old.
Alice,93,old,nospec,Alice is 93.,Alice is old.
Alice,94,young,specified,Alice's age is 94.,Alice is young.
Alice,94,young,nospec,Alice is 94.,Alice is young.
Alice,94,middle aged,specified,Alice's age is 94.,Alice is middle aged.
Alice,94,middle aged,nospec,Alice is 94.,Alice is middle aged.
Alice,94,old,specified,Alice's age is 94.,Alice is old.
Alice,94,old,nospec,Alice is 94.,Alice is old.
Alice,95,young,specified,Alice's age is 95.,Alice is young.
Alice,95,young,nospec,Alice is 95.,Alice is young.
Alice,95,middle aged,specified,Alice's age is 95.,Alice is middle aged.
Alice,95,middle aged,nospec,Alice is 95.,Alice is middle aged.
Alice,95,old,specified,Alice's age is 95.,Alice is old.
Alice,95,old,nospec,Alice is 95.,Alice is old.
Alice,96,young,specified,Alice's age is 96.,Alice is young.
Alice,96,young,nospec,Alice is 96.,Alice is young.
Alice,96,middle aged,specified,Alice's age is 96.,Alice is middle aged.
Alice,96,middle aged,nospec,Alice is 96.,Alice is middle aged.
Alice,96,old,specified,Alice's age is 96.,Alice is old.
Alice,96,old,nospec,Alice is 96.,Alice is old.
Alice,97,young,specified,Alice's age is 97.,Alice is young.
Alice,97,young,nospec,Alice is 97.,Alice is young.
Alice,97,middle aged,specified,Alice's age is 97.,Alice is middle aged.
Alice,97,middle aged,nospec,Alice is 97.,Alice is middle aged.
Alice,97,old,specified,Alice's age is 97.,Alice is old.
Alice,97,old,nospec,Alice is 97.,Alice is old.
Alice,98,young,specified,Alice's age is 98.,Alice is young.
Alice,98,young,nospec,Alice is 98.,Alice is young.
Alice,98,middle aged,specified,Alice's age is 98.,Alice is middle aged.
Alice,98,middle aged,nospec,Alice is 98.,Alice is middle aged.
Alice,98,old,specified,Alice's age is 98.,Alice is old.
Alice,98,old,nospec,Alice is 98.,Alice is old.
Alice,99,young,specified,Alice's age is 99.,Alice is young.
Alice,99,young,nospec,Alice is 99.,Alice is young.
Alice,99,middle aged,specified,Alice's age is 99.,Alice is middle aged.
Alice,99,middle aged,nospec,Alice is 99.,Alice is middle aged.
Alice,99,old,specified,Alice's age is 99.,Alice is old.
Alice,99,old,nospec,Alice is 99.,Alice is old.
Alice,100,young,specified,Alice's age is 100.,Alice is young.
Alice,100,young,nospec,Alice is 100.,Alice is young.
Alice,100,middle aged,specified,Alice's age is 100.,Alice is middle aged.
Alice,100,middle aged,nospec,Alice is 100.,Alice is middle aged.
Alice,100,old,specified,Alice's age is 100.,Alice is old.
Alice,100,old,nospec,Alice is 100.,Alice is old.
Amanda,1,young,specified,Amanda's age is 1.,Amanda is young.
Amanda,1,young,nospec,Amanda is 1.,Amanda is young.
Amanda,1,middle aged,specified,Amanda's age is 1.,Amanda is middle aged.
Amanda,1,middle aged,nospec,Amanda is 1.,Amanda is middle aged.
Amanda,1,old,specified,Amanda's age is 1.,Amanda is old.
Amanda,1,old,nospec,Amanda is 1.,Amanda is old.
Amanda,2,young,specified,Amanda's age is 2.,Amanda is young.
Amanda,2,young,nospec,Amanda is 2.,Amanda is young.
Amanda,2,middle aged,specified,Amanda's age is 2.,Amanda is middle aged.
Amanda,2,middle aged,nospec,Amanda is 2.,Amanda is middle aged.
Amanda,2,old,specified,Amanda's age is 2.,Amanda is old.
Amanda,2,old,nospec,Amanda is 2.,Amanda is old.
Amanda,3,young,specified,Amanda's age is 3.,Amanda is young.
Amanda,3,young,nospec,Amanda is 3.,Amanda is young.
Amanda,3,middle aged,specified,Amanda's age is 3.,Amanda is middle aged.
Amanda,3,middle aged,nospec,Amanda is 3.,Amanda is middle aged.
Amanda,3,old,specified,Amanda's age is 3.,Amanda is old.
Amanda,3,old,nospec,Amanda is 3.,Amanda is old.
Amanda,4,young,specified,Amanda's age is 4.,Amanda is young.
Amanda,4,young,nospec,Amanda is 4.,Amanda is young.
Amanda,4,middle aged,specified,Amanda's age is 4.,Amanda is middle aged.
Amanda,4,middle aged,nospec,Amanda is 4.,Amanda is middle aged.
Amanda,4,old,specified,Amanda's age is 4.,Amanda is old.
Amanda,4,old,nospec,Amanda is 4.,Amanda is old.
Amanda,5,young,specified,Amanda's age is 5.,Amanda is young.
Amanda,5,young,nospec,Amanda is 5.,Amanda is young.
Amanda,5,middle aged,specified,Amanda's age is 5.,Amanda is middle aged.
Amanda,5,middle aged,nospec,Amanda is 5.,Amanda is middle aged.
Amanda,5,old,specified,Amanda's age is 5.,Amanda is old.
Amanda,5,old,nospec,Amanda is 5.,Amanda is old.
Amanda,6,young,specified,Amanda's age is 6.,Amanda is young.
Amanda,6,young,nospec,Amanda is 6.,Amanda is young.
Amanda,6,middle aged,specified,Amanda's age is 6.,Amanda is middle aged.
Amanda,6,middle aged,nospec,Amanda is 6.,Amanda is middle aged.
Amanda,6,old,specified,Amanda's age is 6.,Amanda is old.
Amanda,6,old,nospec,Amanda is 6.,Amanda is old.
Amanda,7,young,specified,Amanda's age is 7.,Amanda is young.
Amanda,7,young,nospec,Amanda is 7.,Amanda is young.
Amanda,7,middle aged,specified,Amanda's age is 7.,Amanda is middle aged.
Amanda,7,middle aged,nospec,Amanda is 7.,Amanda is middle aged.
Amanda,7,old,specified,Amanda's age is 7.,Amanda is old.
Amanda,7,old,nospec,Amanda is 7.,Amanda is old.
Amanda,8,young,specified,Amanda's age is 8.,Amanda is young.
Amanda,8,young,nospec,Amanda is 8.,Amanda is young.
Amanda,8,middle aged,specified,Amanda's age is 8.,Amanda is middle aged.
Amanda,8,middle aged,nospec,Amanda is 8.,Amanda is middle aged.
Amanda,8,old,specified,Amanda's age is 8.,Amanda is old.
Amanda,8,old,nospec,Amanda is 8.,Amanda is old.
Amanda,9,young,specified,Amanda's age is 9.,Amanda is young.
Amanda,9,young,nospec,Amanda is 9.,Amanda is young.
Amanda,9,middle aged,specified,Amanda's age is 9.,Amanda is middle aged.
Amanda,9,middle aged,nospec,Amanda is 9.,Amanda is middle aged.
Amanda,9,old,specified,Amanda's age is 9.,Amanda is old.
Amanda,9,old,nospec,Amanda is 9.,Amanda is old.
Amanda,10,young,specified,Amanda's age is 10.,Amanda is young.
Amanda,10,young,nospec,Amanda is 10.,Amanda is young.
Amanda,10,middle aged,specified,Amanda's age is 10.,Amanda is middle aged.
Amanda,10,middle aged,nospec,Amanda is 10.,Amanda is middle aged.
Amanda,10,old,specified,Amanda's age is 10.,Amanda is old.
Amanda,10,old,nospec,Amanda is 10.,Amanda is old.
Amanda,11,young,specified,Amanda's age is 11.,Amanda is young.
Amanda,11,young,nospec,Amanda is 11.,Amanda is young.
Amanda,11,middle aged,specified,Amanda's age is 11.,Amanda is middle aged.
Amanda,11,middle aged,nospec,Amanda is 11.,Amanda is middle aged.
Amanda,11,old,specified,Amanda's age is 11.,Amanda is old.
Amanda,11,old,nospec,Amanda is 11.,Amanda is old.
Amanda,12,young,specified,Amanda's age is 12.,Amanda is young.
Amanda,12,young,nospec,Amanda is 12.,Amanda is young.
Amanda,12,middle aged,specified,Amanda's age is 12.,Amanda is middle aged.
Amanda,12,middle aged,nospec,Amanda is 12.,Amanda is middle aged.
Amanda,12,old,specified,Amanda's age is 12.,Amanda is old.
Amanda,12,old,nospec,Amanda is 12.,Amanda is old.
Amanda,13,young,specified,Amanda's age is 13.,Amanda is young.
Amanda,13,young,nospec,Amanda is 13.,Amanda is young.
Amanda,13,middle aged,specified,Amanda's age is 13.,Amanda is middle aged.
Amanda,13,middle aged,nospec,Amanda is 13.,Amanda is middle aged.
Amanda,13,old,specified,Amanda's age is 13.,Amanda is old.
Amanda,13,old,nospec,Amanda is 13.,Amanda is old.
Amanda,14,young,specified,Amanda's age is 14.,Amanda is young.
Amanda,14,young,nospec,Amanda is 14.,Amanda is young.
Amanda,14,middle aged,specified,Amanda's age is 14.,Amanda is middle aged.
Amanda,14,middle aged,nospec,Amanda is 14.,Amanda is middle aged.
Amanda,14,old,specified,Amanda's age is 14.,Amanda is old.
Amanda,14,old,nospec,Amanda is 14.,Amanda is old.
Amanda,15,young,specified,Amanda's age is 15.,Amanda is young.
Amanda,15,young,nospec,Amanda is 15.,Amanda is young.
Amanda,15,middle aged,specified,Amanda's age is 15.,Amanda is middle aged.
Amanda,15,middle aged,nospec,Amanda is 15.,Amanda is middle aged.
Amanda,15,old,specified,Amanda's age is 15.,Amanda is old.
Amanda,15,old,nospec,Amanda is 15.,Amanda is old.
Amanda,16,young,specified,Amanda's age is 16.,Amanda is young.
Amanda,16,young,nospec,Amanda is 16.,Amanda is young.
Amanda,16,middle aged,specified,Amanda's age is 16.,Amanda is middle aged.
Amanda,16,middle aged,nospec,Amanda is 16.,Amanda is middle aged.
Amanda,16,old,specified,Amanda's age is 16.,Amanda is old.
Amanda,16,old,nospec,Amanda is 16.,Amanda is old.
Amanda,17,young,specified,Amanda's age is 17.,Amanda is young.
Amanda,17,young,nospec,Amanda is 17.,Amanda is young.
Amanda,17,middle aged,specified,Amanda's age is 17.,Amanda is middle aged.
Amanda,17,middle aged,nospec,Amanda is 17.,Amanda is middle aged.
Amanda,17,old,specified,Amanda's age is 17.,Amanda is old.
Amanda,17,old,nospec,Amanda is 17.,Amanda is old.
Amanda,18,young,specified,Amanda's age is 18.,Amanda is young.
Amanda,18,young,nospec,Amanda is 18.,Amanda is young.
Amanda,18,middle aged,specified,Amanda's age is 18.,Amanda is middle aged.
Amanda,18,middle aged,nospec,Amanda is 18.,Amanda is middle aged.
Amanda,18,old,specified,Amanda's age is 18.,Amanda is old.
Amanda,18,old,nospec,Amanda is 18.,Amanda is old.
Amanda,19,young,specified,Amanda's age is 19.,Amanda is young.
Amanda,19,young,nospec,Amanda is 19.,Amanda is young.
Amanda,19,middle aged,specified,Amanda's age is 19.,Amanda is middle aged.
Amanda,19,middle aged,nospec,Amanda is 19.,Amanda is middle aged.
Amanda,19,old,specified,Amanda's age is 19.,Amanda is old.
Amanda,19,old,nospec,Amanda is 19.,Amanda is old.
Amanda,20,young,specified,Amanda's age is 20.,Amanda is young.
Amanda,20,young,nospec,Amanda is 20.,Amanda is young.
Amanda,20,middle aged,specified,Amanda's age is 20.,Amanda is middle aged.
Amanda,20,middle aged,nospec,Amanda is 20.,Amanda is middle aged.
Amanda,20,old,specified,Amanda's age is 20.,Amanda is old.
Amanda,20,old,nospec,Amanda is 20.,Amanda is old.
Amanda,21,young,specified,Amanda's age is 21.,Amanda is young.
Amanda,21,young,nospec,Amanda is 21.,Amanda is young.
Amanda,21,middle aged,specified,Amanda's age is 21.,Amanda is middle aged.
Amanda,21,middle aged,nospec,Amanda is 21.,Amanda is middle aged.
Amanda,21,old,specified,Amanda's age is 21.,Amanda is old.
Amanda,21,old,nospec,Amanda is 21.,Amanda is old.
Amanda,22,young,specified,Amanda's age is 22.,Amanda is young.
Amanda,22,young,nospec,Amanda is 22.,Amanda is young.
Amanda,22,middle aged,specified,Amanda's age is 22.,Amanda is middle aged.
Amanda,22,middle aged,nospec,Amanda is 22.,Amanda is middle aged.
Amanda,22,old,specified,Amanda's age is 22.,Amanda is old.
Amanda,22,old,nospec,Amanda is 22.,Amanda is old.
Amanda,23,young,specified,Amanda's age is 23.,Amanda is young.
Amanda,23,young,nospec,Amanda is 23.,Amanda is young.
Amanda,23,middle aged,specified,Amanda's age is 23.,Amanda is middle aged.
Amanda,23,middle aged,nospec,Amanda is 23.,Amanda is middle aged.
Amanda,23,old,specified,Amanda's age is 23.,Amanda is old.
Amanda,23,old,nospec,Amanda is 23.,Amanda is old.
Amanda,24,young,specified,Amanda's age is 24.,Amanda is young.
Amanda,24,young,nospec,Amanda is 24.,Amanda is young.
Amanda,24,middle aged,specified,Amanda's age is 24.,Amanda is middle aged.
Amanda,24,middle aged,nospec,Amanda is 24.,Amanda is middle aged.
Amanda,24,old,specified,Amanda's age is 24.,Amanda is old.
Amanda,24,old,nospec,Amanda is 24.,Amanda is old.
Amanda,25,young,specified,Amanda's age is 25.,Amanda is young.
Amanda,25,young,nospec,Amanda is 25.,Amanda is young.
Amanda,25,middle aged,specified,Amanda's age is 25.,Amanda is middle aged.
Amanda,25,middle aged,nospec,Amanda is 25.,Amanda is middle aged.
Amanda,25,old,specified,Amanda's age is 25.,Amanda is old.
Amanda,25,old,nospec,Amanda is 25.,Amanda is old.
Amanda,26,young,specified,Amanda's age is 26.,Amanda is young.
Amanda,26,young,nospec,Amanda is 26.,Amanda is young.
Amanda,26,middle aged,specified,Amanda's age is 26.,Amanda is middle aged.
Amanda,26,middle aged,nospec,Amanda is 26.,Amanda is middle aged.
Amanda,26,old,specified,Amanda's age is 26.,Amanda is old.
Amanda,26,old,nospec,Amanda is 26.,Amanda is old.
Amanda,27,young,specified,Amanda's age is 27.,Amanda is young.
Amanda,27,young,nospec,Amanda is 27.,Amanda is young.
Amanda,27,middle aged,specified,Amanda's age is 27.,Amanda is middle aged.
Amanda,27,middle aged,nospec,Amanda is 27.,Amanda is middle aged.
Amanda,27,old,specified,Amanda's age is 27.,Amanda is old.
Amanda,27,old,nospec,Amanda is 27.,Amanda is old.
Amanda,28,young,specified,Amanda's age is 28.,Amanda is young.
Amanda,28,young,nospec,Amanda is 28.,Amanda is young.
Amanda,28,middle aged,specified,Amanda's age is 28.,Amanda is middle aged.
Amanda,28,middle aged,nospec,Amanda is 28.,Amanda is middle aged.
Amanda,28,old,specified,Amanda's age is 28.,Amanda is old.
Amanda,28,old,nospec,Amanda is 28.,Amanda is old.
