location,temperature,categories,premise,hypothesis
noloc,46,cool,It is cool.,It is 46 degrees celsius.
noloc,46,warm,It is warm.,It is 46 degrees celsius.
noloc,46,hot,It is hot.,It is 46 degrees celsius.
noloc,47,freezing,It is freezing.,It is 47 degrees celsius.
noloc,47,cold,It is cold.,It is 47 degrees celsius.
noloc,47,cool,It is cool.,It is 47 degrees celsius.
noloc,47,warm,It is warm.,It is 47 degrees celsius.
noloc,47,hot,It is hot.,It is 47 degrees celsius.
noloc,48,freezing,It is freezing.,It is 48 degrees celsius.
noloc,48,cold,It is cold.,It is 48 degrees celsius.
noloc,48,cool,It is cool.,It is 48 degrees celsius.
noloc,48,warm,It is warm.,It is 48 degrees celsius.
noloc,48,hot,It is hot.,It is 48 degrees celsius.
noloc,49,freezing,It is freezing.,It is 49 degrees celsius.
noloc,49,cold,It is cold.,It is 49 degrees celsius.
noloc,49,cool,It is cool.,It is 49 degrees celsius.
noloc,49,warm,It is warm.,It is 49 degrees celsius.
noloc,49,hot,It is hot.,It is 49 degrees celsius.
noloc,50,freezing,It is freezing.,It is 50 degrees celsius.
noloc,50,cold,It is cold.,It is 50 degrees celsius.
noloc,50,cool,It is cool.,It is 50 degrees celsius.
noloc,50,warm,It is warm.,It is 50 degrees celsius.
noloc,50,hot,It is hot.,It is 50 degrees celsius.
inside,-50,freezing,It is freezing inside.,It is -50 degrees celsius inside.
inside,-50,cold,It is cold inside.,It is -50 degrees celsius inside.
inside,-50,cool,It is cool inside.,It is -50 degrees celsius inside.
inside,-50,warm,It is warm inside.,It is -50 degrees celsius inside.
inside,-50,hot,It is hot inside.,It is -50 degrees celsius inside.
inside,-49,freezing,It is freezing inside.,It is -49 degrees celsius inside.
inside,-49,cold,It is cold inside.,It is -49 degrees celsius inside.
inside,-49,cool,It is cool inside.,It is -49 degrees celsius inside.
inside,-49,warm,It is warm inside.,It is -49 degrees celsius inside.
inside,-49,hot,It is hot inside.,It is -49 degrees celsius inside.
inside,-48,freezing,It is freezing inside.,It is -48 degrees celsius inside.
inside,-48,cold,It is cold inside.,It is -48 degrees celsius inside.
inside,-48,cool,It is cool inside.,It is -48 degrees celsius inside.
inside,-48,warm,It is warm inside.,It is -48 degrees celsius inside.
inside,-48,hot,It is hot inside.,It is -48 degrees celsius inside.
inside,-47,freezing,It is freezing inside.,It is -47 degrees celsius inside.
inside,-47,cold,It is cold inside.,It is -47 degrees celsius inside.
inside,-47,cool,It is cool inside.,It is -47 degrees celsius inside.
inside,-47,warm,It is warm inside.,It is -47 degrees celsius inside.
inside,-47,hot,It is hot inside.,It is -47 degrees celsius inside.
inside,-46,freezing,It is freezing inside.,It is -46 degrees celsius inside.
inside,-46,cold,It is cold inside.,It is -46 degrees celsius inside.
inside,-46,cool,It is cool inside.,It is -46 degrees celsius inside.
inside,-46,warm,It is warm inside.,It is -46 degrees celsius inside.
inside,-46,hot,It is hot inside.,It is -46 degrees celsius inside.
inside,-45,freezing,It is freezing inside.,It is -45 degrees celsius inside.
inside,-45,cold,It is cold inside.,It is -45 degrees celsius inside.
inside,-45,cool,It is cool inside.,It is -45 degrees celsius inside.
inside,-45,warm,It is warm inside.,It is -45 degrees celsius inside.
inside,-45,hot,It is hot inside.,It is -45 degrees celsius inside.
inside,-44,freezing,It is freezing inside.,It is -44 degrees celsius inside.
inside,-44,cold,It is cold inside.,It is -44 degrees celsius inside.
inside,-44,cool,It is cool inside.,It is -44 degrees celsius inside.
inside,-44,warm,It is warm inside.,It is -44 degrees celsius inside.
inside,-44,hot,It is hot inside.,It is -44 degrees celsius inside.
inside,-43,freezing,It is freezing inside.,It is -43 degrees celsius inside.
inside,-43,cold,It is cold inside.,It is -43 degrees celsius inside.
inside,-43,cool,It is cool inside.,It is -43 degrees celsius inside.
inside,-43,warm,It is warm inside.,It is -43 degrees celsius inside.
inside,-43,hot,It is hot inside.,It is -43 degrees celsius inside.
inside,-42,freezing,It is freezing inside.,It is -42 degrees celsius inside.
inside,-42,cold,It is cold inside.,It is -42 degrees celsius inside.
inside,-42,cool,It is cool inside.,It is -42 degrees celsius inside.
inside,-42,warm,It is warm inside.,It is -42 degrees celsius inside.
inside,-42,hot,It is hot inside.,It is -42 degrees celsius inside.
inside,-41,freezing,It is freezing inside.,It is -41 degrees celsius inside.
inside,-41,cold,It is cold inside.,It is -41 degrees celsius inside.
inside,-41,cool,It is cool inside.,It is -41 degrees celsius inside.
inside,-41,warm,It is warm inside.,It is -41 degrees celsius inside.
inside,-41,hot,It is hot inside.,It is -41 degrees celsius inside.
inside,-40,freezing,It is freezing inside.,It is -40 degrees celsius inside.
inside,-40,cold,It is cold inside.,It is -40 degrees celsius inside.
inside,-40,cool,It is cool inside.,It is -40 degrees celsius inside.
inside,-40,warm,It is warm inside.,It is -40 degrees celsius inside.
inside,-40,hot,It is hot inside.,It is -40 degrees celsius inside.
inside,-39,freezing,It is freezing inside.,It is -39 degrees celsius inside.
inside,-39,cold,It is cold inside.,It is -39 degrees celsius inside.
inside,-39,cool,It is cool inside.,It is -39 degrees celsius inside.
inside,-39,warm,It is warm inside.,It is -39 degrees celsius inside.
inside,-39,hot,It is hot inside.,It is -39 degrees celsius inside.
inside,-38,freezing,It is freezing inside.,It is -38 degrees celsius inside.
inside,-38,cold,It is cold inside.,It is -38 degrees celsius inside.
inside,-38,cool,It is cool inside.,It is -38 degrees celsius inside.
inside,-38,warm,It is warm inside.,It is -38 degrees celsius inside.
inside,-38,hot,It is hot inside.,It is -38 degrees celsius inside.
inside,-37,freezing,It is freezing inside.,It is -37 degrees celsius inside.
inside,-37,cold,It is cold inside.,It is -37 degrees celsius inside.
inside,-37,cool,It is cool inside.,It is -37 degrees celsius inside.
inside,-37,warm,It is warm inside.,It is -37 degrees celsius inside.
inside,-37,hot,It is hot inside.,It is -37 degrees celsius inside.
inside,-36,freezing,It is freezing inside.,It is -36 degrees celsius inside.
inside,-36,cold,It is cold inside.,It is -36 degrees celsius inside.
inside,-36,cool,It is cool inside.,It is -36 degrees celsius inside.
inside,-36,warm,It is warm inside.,It is -36 degrees celsius inside.
inside,-36,hot,It is hot inside.,It is -36 degrees celsius inside.
inside,-35,freezing,It is freezing inside.,It is -35 degrees celsius inside.
inside,-35,cold,It is cold inside.,It is -35 degrees celsius inside.
inside,-35,cool,It is cool inside.,It is -35 degrees celsius inside.
inside,-35,warm,It is warm inside.,It is -35 degrees celsius inside.
inside,-35,hot,It is hot inside.,It is -35 degrees celsius inside.
inside,-34,freezing,It is freezing inside.,It is -34 degrees celsius inside.
inside,-34,cold,It is cold inside.,It is -34 degrees celsius inside.
inside,-34,cool,It is cool inside.,It is -34 degrees celsius inside.
inside,-34,warm,It is warm inside.,It is -34 degrees celsius inside.
inside,-34,hot,It is hot inside.,It is -34 degrees celsius inside.
inside,-33,freezing,It is freezing inside.,It is -33 degrees celsius inside.
inside,-33,cold,It is cold inside.,It is -33 degrees celsius inside.
inside,-33,cool,It is cool inside.,It is -33 degrees celsius inside.
inside,-33,warm,It is warm inside.,It is -33 degrees celsius inside.
inside,-33,hot,It is hot inside.,It is -33 degrees celsius inside.
inside,-32,freezing,It is freezing inside.,It is -32 degrees celsius inside.
inside,-32,cold,It is cold inside.,It is -32 degrees celsius inside.
inside,-32,cool,It is cool inside.,It is -32 degrees celsius inside.
inside,-32,warm,It is warm inside.,It is -32 degrees celsius inside.
inside,-32,hot,It is hot inside.,It is -32 degrees celsius inside.
inside,-31,freezing,It is freezing inside.,It is -31 degrees celsius inside.
inside,-31,cold,It is cold inside.,It is -31 degrees celsius inside.
inside,-31,cool,It is cool inside.,It is -31 degrees celsius inside.
inside,-31,warm,It is warm inside.,It is -31 degrees celsius inside.
inside,-31,hot,It is hot inside.,It is -31 degrees celsius inside.
inside,-30,freezing,It is freezing inside.,It is -30 degrees celsius inside.
inside,-30,cold,It is cold inside.,It is -30 degrees celsius inside.
inside,-30,cool,It is cool inside.,It is -30 degrees celsius inside.
inside,-30,warm,It is warm inside.,It is -30 degrees celsius inside.
inside,-30,hot,It is hot inside.,It is -30 degrees celsius inside.
inside,-29,freezing,It is freezing inside.,It is -29 degrees celsius inside.
inside,-29,cold,It is cold inside.,It is -29 degrees celsius inside.
inside,-29,cool,It is cool inside.,It is -29 degrees celsius inside.
inside,-29,warm,It is warm inside.,It is -29 degrees celsius inside.
inside,-29,hot,It is hot inside.,It is -29 degrees celsius inside.
inside,-28,freezing,It is freezing inside.,It is -28 degrees celsius inside.
inside,-28,cold,It is cold inside.,It is -28 degrees celsius inside.
inside,-28,cool,It is cool inside.,It is -28 degrees celsius inside.
inside,-28,warm,It is warm inside.,It is -28 degrees celsius inside.
inside,-28,hot,It is hot inside.,It is -28 degrees celsius inside.
inside,-27,freezing,It is freezing inside.,It is -27 degrees celsius inside.
inside,-27,cold,It is cold inside.,It is -27 degrees celsius inside.
inside,-27,cool,It is cool inside.,It is -27 degrees celsius inside.
inside,-27,warm,It is warm inside.,It is -27 degrees celsius inside.
inside,-27,hot,It is hot inside.,It is -27 degrees celsius inside.
inside,-26,freezing,It is freezing inside.,It is -26 degrees celsius inside.
inside,-26,cold,It is cold inside.,It is -26 degrees celsius inside.
inside,-26,cool,It is cool inside.,It is -26 degrees celsius inside.
inside,-26,warm,It is warm inside.,It is -26 degrees celsius inside.
inside,-26,hot,It is hot inside.,It is -26 degrees celsius inside.
inside,-25,freezing,It is freezing inside.,It is -25 degrees celsius inside.
inside,-25,cold,It is cold inside.,It is -25 degrees celsius inside.
inside,-25,cool,It is cool inside.,It is -25 degrees celsius inside.
inside,-25,warm,It is warm inside.,It is -25 degrees celsius inside.
inside,-25,hot,It is hot inside.,It is -25 degrees celsius inside.
inside,-24,freezing,It is freezing inside.,It is -24 degrees celsius inside.
inside,-24,cold,It is cold inside.,It is -24 degrees celsius inside.
inside,-24,cool,It is cool inside.,It is -24 degrees celsius inside.
inside,-24,warm,It is warm inside.,It is -24 degrees celsius inside.
inside,-24,hot,It is hot inside.,It is -24 degrees celsius inside.
inside,-23,freezing,It is freezing inside.,It is -23 degrees celsius inside.
inside,-23,cold,It is cold inside.,It is -23 degrees celsius inside.
inside,-23,cool,It is cool inside.,It is -23 degrees celsius inside.
inside,-23,warm,It is warm inside.,It is -23 degrees celsius inside.
inside,-23,hot,It is hot inside.,It is -23 degrees celsius inside.
inside,-22,freezing,It is freezing inside.,It is -22 degrees celsius inside.
inside,-22,cold,It is cold inside.,It is -22 degrees celsius inside.
inside,-22,cool,It is cool inside.,It is -22 degrees celsius inside.
inside,-22,warm,It is warm inside.,It is -22 degrees celsius inside.
inside,-22,hot,It is hot inside.,It is -22 degrees celsius inside.
inside,-21,freezing,It is freezing inside.,It is -21 degrees celsius inside.
inside,-21,cold,It is cold inside.,It is -21 degrees celsius inside.
inside,-21,cool,It is cool inside.,It is -21 degrees celsius inside.
inside,-21,warm,It is warm inside.,It is -21 degrees celsius inside.
inside,-21,hot,It is hot inside.,It is -21 degrees celsius inside.
inside,-20,freezing,It is freezing inside.,It is -20 degrees celsius inside.
inside,-20,cold,It is cold inside.,It is -20 degrees celsius inside.
inside,-20,cool,It is cool inside.,It is -20 degrees celsius inside.
inside,-20,warm,It is warm inside.,It is -20 degrees celsius inside.
inside,-20,hot,It is hot inside.,It is -20 degrees celsius inside.
inside,-19,freezing,It is freezing inside.,It is -19 degrees celsius inside.
inside,-19,cold,It is cold inside.,It is -19 degrees celsius inside.
inside,-19,cool,It is cool inside.,It is -19 degrees celsius inside.
inside,-19,warm,It is warm inside.,It is -19 degrees celsius inside.
inside,-19,hot,It is hot inside.,It is -19 degrees celsius inside.
inside,-18,freezing,It is freezing inside.,It is -18 degrees celsius inside.
inside,-18,cold,It is cold inside.,It is -18 degrees celsius inside.
inside,-18,cool,It is cool inside.,It is -18 degrees celsius inside.
inside,-18,warm,It is warm inside.,It is -18 degrees celsius inside.
inside,-18,hot,It is hot inside.,It is -18 degrees celsius inside.
inside,-17,freezing,It is freezing inside.,It is -17 degrees celsius inside.
inside,-17,cold,It is cold inside.,It is -17 degrees celsius inside.
inside,-17,cool,It is cool inside.,It is -17 degrees celsius inside.
inside,-17,warm,It is warm inside.,It is -17 degrees celsius inside.
inside,-17,hot,It is hot inside.,It is -17 degrees celsius inside.
inside,-16,freezing,It is freezing inside.,It is -16 degrees celsius inside.
inside,-16,cold,It is cold inside.,It is -16 degrees celsius inside.
inside,-16,cool,It is cool inside.,It is -16 degrees celsius inside.
inside,-16,warm,It is warm inside.,It is -16 degrees celsius inside.
inside,-16,hot,It is hot inside.,It is -16 degrees celsius inside.
inside,-15,freezing,It is freezing inside.,It is -15 degrees celsius inside.
inside,-15,cold,It is cold inside.,It is -15 degrees celsius inside.
inside,-15,cool,It is cool inside.,It is -15 degrees celsius inside.
inside,-15,warm,It is warm inside.,It is -15 degrees celsius inside.
inside,-15,hot,It is hot inside.,It is -15 degrees celsius inside.
inside,-14,freezing,It is freezing inside.,It is -14 degrees celsius inside.
inside,-14,cold,It is cold inside.,It is -14 degrees celsius inside.
inside,-14,cool,It is cool inside.,It is -14 degrees celsius inside.
inside,-14,warm,It is warm inside.,It is -14 degrees celsius inside.
inside,-14,hot,It is hot inside.,It is -14 degrees celsius inside.
inside,-13,freezing,It is freezing inside.,It is -13 degrees celsius inside.
inside,-13,cold,It is cold inside.,It is -13 degrees celsius inside.
inside,-13,cool,It is cool inside.,It is -13 degrees celsius inside.
inside,-13,warm,It is warm inside.,It is -13 degrees celsius inside.
inside,-13,hot,It is hot inside.,It is -13 degrees celsius inside.
inside,-12,freezing,It is freezing inside.,It is -12 degrees celsius inside.
inside,-12,cold,It is cold inside.,It is -12 degrees celsius inside.
inside,-12,cool,It is cool inside.,It is -12 degrees celsius inside.
inside,-12,warm,It is warm inside.,It is -12 degrees celsius inside.
inside,-12,hot,It is hot inside.,It is -12 degrees celsius inside.
inside,-11,freezing,It is freezing inside.,It is -11 degrees celsius inside.
inside,-11,cold,It is cold inside.,It is -11 degrees celsius inside.
inside,-11,cool,It is cool inside.,It is -11 degrees celsius inside.
inside,-11,warm,It is warm inside.,It is -11 degrees celsius inside.
inside,-11,hot,It is hot inside.,It is -11 degrees celsius inside.
inside,-10,freezing,It is freezing inside.,It is -10 degrees celsius inside.
inside,-10,cold,It is cold inside.,It is -10 degrees celsius inside.
inside,-10,cool,It is cool inside.,It is -10 degrees celsius inside.
inside,-10,warm,It is warm inside.,It is -10 degrees celsius inside.
inside,-10,hot,It is hot inside.,It is -10 degrees celsius inside.
inside,-9,freezing,It is freezing inside.,It is -9 degrees celsius inside.
inside,-9,cold,It is cold inside.,It is -9 degrees celsius inside.
inside,-9,cool,It is cool inside.,It is -9 degrees celsius inside.
inside,-9,warm,It is warm inside.,It is -9 degrees celsius inside.
inside,-9,hot,It is hot inside.,It is -9 degrees celsius inside.
inside,-8,freezing,It is freezing inside.,It is -8 degrees celsius inside.
inside,-8,cold,It is cold inside.,It is -8 degrees celsius inside.
inside,-8,cool,It is cool inside.,It is -8 degrees celsius inside.
inside,-8,warm,It is warm inside.,It is -8 degrees celsius inside.
inside,-8,hot,It is hot inside.,It is -8 degrees celsius inside.
inside,-7,freezing,It is freezing inside.,It is -7 degrees celsius inside.
inside,-7,cold,It is cold inside.,It is -7 degrees celsius inside.
inside,-7,cool,It is cool inside.,It is -7 degrees celsius inside.
inside,-7,warm,It is warm inside.,It is -7 degrees celsius inside.
inside,-7,hot,It is hot inside.,It is -7 degrees celsius inside.
inside,-6,freezing,It is freezing inside.,It is -6 degrees celsius inside.
inside,-6,cold,It is cold inside.,It is -6 degrees celsius inside.
inside,-6,cool,It is cool inside.,It is -6 degrees celsius inside.
inside,-6,warm,It is warm inside.,It is -6 degrees celsius inside.
inside,-6,hot,It is hot inside.,It is -6 degrees celsius inside.
inside,-5,freezing,It is freezing inside.,It is -5 degrees celsius inside.
inside,-5,cold,It is cold inside.,It is -5 degrees celsius inside.
inside,-5,cool,It is cool inside.,It is -5 degrees celsius inside.
inside,-5,warm,It is warm inside.,It is -5 degrees celsius inside.
inside,-5,hot,It is hot inside.,It is -5 degrees celsius inside.
inside,-4,freezing,It is freezing inside.,It is -4 degrees celsius inside.
inside,-4,cold,It is cold inside.,It is -4 degrees celsius inside.
inside,-4,cool,It is cool inside.,It is -4 degrees celsius inside.
inside,-4,warm,It is warm inside.,It is -4 degrees celsius inside.
inside,-4,hot,It is hot inside.,It is -4 degrees celsius inside.
inside,-3,freezing,It is freezing inside.,It is -3 degrees celsius inside.
inside,-3,cold,It is cold inside.,It is -3 degrees celsius inside.
inside,-3,cool,It is cool inside.,It is -3 degrees celsius inside.
inside,-3,warm,It is warm inside.,It is -3 degrees celsius inside.
inside,-3,hot,It is hot inside.,It is -3 degrees celsius inside.
inside,-2,freezing,It is freezing inside.,It is -2 degrees celsius inside.
inside,-2,cold,It is cold inside.,It is -2 degrees celsius inside.
inside,-2,cool,It is cool inside.,It is -2 degrees celsius inside.
inside,-2,warm,It is warm inside.,It is -2 degrees celsius inside.
inside,-2,hot,It is hot inside.,It is -2 degrees celsius inside.
inside,-1,freezing,It is freezing inside.,It is -1 degrees celsius inside.
inside,-1,cold,It is cold inside.,It is -1 degrees celsius inside.
inside,-1,cool,It is cool inside.,It is -1 degrees celsius inside.
inside,-1,warm,It is warm inside.,It is -1 degrees celsius inside.
inside,-1,hot,It is hot inside.,It is -1 degrees celsius inside.
inside,0,freezing,It is freezing inside.,It is 0 degrees celsius inside.
inside,0,cold,It is cold inside.,It is 0 degrees celsius inside.
inside,0,cool,It is cool inside.,It is 0 degrees celsius inside.
inside,0,warm,It is warm inside.,It is 0 degrees celsius inside.
inside,0,hot,It is hot inside.,It is 0 degrees celsius inside.
