name,feet,inches,categories,premise,hypothesis
Amy,5,1,tall,Amy's height is 5 feet 1 inches.,Amy is tall.
Amy,5,1,short,Amy's height is 5 feet 1 inches.,Amy is short.
Amy,5,2,tall,Amy's height is 5 feet 2 inches.,Amy is tall.
Amy,5,2,short,Amy's height is 5 feet 2 inches.,Amy is short.
Amy,5,3,tall,Amy's height is 5 feet 3 inches.,Amy is tall.
Amy,5,3,short,Amy's height is 5 feet 3 inches.,Amy is short.
Amy,5,4,tall,Amy's height is 5 feet 4 inches.,Amy is tall.
Amy,5,4,short,Amy's height is 5 feet 4 inches.,Amy is short.
Amy,5,5,tall,Amy's height is 5 feet 5 inches.,Amy is tall.
Amy,5,5,short,Amy's height is 5 feet 5 inches.,Amy is short.
Amy,5,6,tall,Amy's height is 5 feet 6 inches.,Amy is tall.
Amy,5,6,short,Amy's height is 5 feet 6 inches.,Amy is short.
Amy,5,7,tall,Amy's height is 5 feet 7 inches.,Amy is tall.
Amy,5,7,short,Amy's height is 5 feet 7 inches.,Amy is short.
Amy,5,8,tall,Amy's height is 5 feet 8 inches.,Amy is tall.
Amy,5,8,short,Amy's height is 5 feet 8 inches.,Amy is short.
Amy,5,9,tall,Amy's height is 5 feet 9 inches.,Amy is tall.
Amy,5,9,short,Amy's height is 5 feet 9 inches.,Amy is short.
Amy,5,10,tall,Amy's height is 5 feet 10 inches.,Amy is tall.
Amy,5,10,short,Amy's height is 5 feet 10 inches.,Amy is short.
Amy,5,11,tall,Amy's height is 5 feet 11 inches.,Amy is tall.
Amy,5,11,short,Amy's height is 5 feet 11 inches.,Amy is short.
Amy,6,1,tall,Amy's height is 6 feet 1 inches.,Amy is tall.
Amy,6,1,short,Amy's height is 6 feet 1 inches.,Amy is short.
Amy,6,2,tall,Amy's height is 6 feet 2 inches.,Amy is tall.
Amy,6,2,short,Amy's height is 6 feet 2 inches.,Amy is short.
Amy,6,3,tall,Amy's height is 6 feet 3 inches.,Amy is tall.
Amy,6,3,short,Amy's height is 6 feet 3 inches.,Amy is short.
Amy,6,4,tall,Amy's height is 6 feet 4 inches.,Amy is tall.
Amy,6,4,short,Amy's height is 6 feet 4 inches.,Amy is short.
Amy,6,5,tall,Amy's height is 6 feet 5 inches.,Amy is tall.
Amy,6,5,short,Amy's height is 6 feet 5 inches.,Amy is short.
Amy,6,6,tall,Amy's height is 6 feet 6 inches.,Amy is tall.
Amy,6,6,short,Amy's height is 6 feet 6 inches.,Amy is short.
Amy,6,7,tall,Amy's height is 6 feet 7 inches.,Amy is tall.
Amy,6,7,short,Amy's height is 6 feet 7 inches.,Amy is short.
Amy,6,8,tall,Amy's height is 6 feet 8 inches.,Amy is tall.
Amy,6,8,short,Amy's height is 6 feet 8 inches.,Amy is short.
Amy,6,9,tall,Amy's height is 6 feet 9 inches.,Amy is tall.
Amy,6,9,short,Amy's height is 6 feet 9 inches.,Amy is short.
Amy,6,10,tall,Amy's height is 6 feet 10 inches.,Amy is tall.
Amy,6,10,short,Amy's height is 6 feet 10 inches.,Amy is short.
Amy,6,11,tall,Amy's height is 6 feet 11 inches.,Amy is tall.
Amy,6,11,short,Amy's height is 6 feet 11 inches.,Amy is short.
Amy,7,1,tall,Amy's height is 7 feet 1 inches.,Amy is tall.
Amy,7,1,short,Amy's height is 7 feet 1 inches.,Amy is short.
Amy,7,2,tall,Amy's height is 7 feet 2 inches.,Amy is tall.
Amy,7,2,short,Amy's height is 7 feet 2 inches.,Amy is short.
Amy,7,3,tall,Amy's height is 7 feet 3 inches.,Amy is tall.
Amy,7,3,short,Amy's height is 7 feet 3 inches.,Amy is short.
Amy,7,4,tall,Amy's height is 7 feet 4 inches.,Amy is tall.
Amy,7,4,short,Amy's height is 7 feet 4 inches.,Amy is short.
Amy,7,5,tall,Amy's height is 7 feet 5 inches.,Amy is tall.
Amy,7,5,short,Amy's height is 7 feet 5 inches.,Amy is short.
Amy,7,6,tall,Amy's height is 7 feet 6 inches.,Amy is tall.
Amy,7,6,short,Amy's height is 7 feet 6 inches.,Amy is short.
Amy,7,7,tall,Amy's height is 7 feet 7 inches.,Amy is tall.
Amy,7,7,short,Amy's height is 7 feet 7 inches.,Amy is short.
Amy,7,8,tall,Amy's height is 7 feet 8 inches.,Amy is tall.
Amy,7,8,short,Amy's height is 7 feet 8 inches.,Amy is short.
Amy,7,9,tall,Amy's height is 7 feet 9 inches.,Amy is tall.
Amy,7,9,short,Amy's height is 7 feet 9 inches.,Amy is short.
Amy,7,10,tall,Amy's height is 7 feet 10 inches.,Amy is tall.
Amy,7,10,short,Amy's height is 7 feet 10 inches.,Amy is short.
Amy,7,11,tall,Amy's height is 7 feet 11 inches.,Amy is tall.
Amy,7,11,short,Amy's height is 7 feet 11 inches.,Amy is short.
Amy,8,1,tall,Amy's height is 8 feet 1 inches.,Amy is tall.
Amy,8,1,short,Amy's height is 8 feet 1 inches.,Amy is short.
Amy,8,2,tall,Amy's height is 8 feet 2 inches.,Amy is tall.
Amy,8,2,short,Amy's height is 8 feet 2 inches.,Amy is short.
Amy,8,3,tall,Amy's height is 8 feet 3 inches.,Amy is tall.
Amy,8,3,short,Amy's height is 8 feet 3 inches.,Amy is short.
Amy,8,4,tall,Amy's height is 8 feet 4 inches.,Amy is tall.
Amy,8,4,short,Amy's height is 8 feet 4 inches.,Amy is short.
Amy,8,5,tall,Amy's height is 8 feet 5 inches.,Amy is tall.
Amy,8,5,short,Amy's height is 8 feet 5 inches.,Amy is short.
Amy,8,6,tall,Amy's height is 8 feet 6 inches.,Amy is tall.
Amy,8,6,short,Amy's height is 8 feet 6 inches.,Amy is short.
Amy,8,7,tall,Amy's height is 8 feet 7 inches.,Amy is tall.
Amy,8,7,short,Amy's height is 8 feet 7 inches.,Amy is short.
Amy,8,8,tall,Amy's height is 8 feet 8 inches.,Amy is tall.
Amy,8,8,short,Amy's height is 8 feet 8 inches.,Amy is short.
Amy,8,9,tall,Amy's height is 8 feet 9 inches.,Amy is tall.
Amy,8,9,short,Amy's height is 8 feet 9 inches.,Amy is short.
Amy,8,10,tall,Amy's height is 8 feet 10 inches.,Amy is tall.
Amy,8,10,short,Amy's height is 8 feet 10 inches.,Amy is short.
Amy,8,11,tall,Amy's height is 8 feet 11 inches.,Amy is tall.
Amy,8,11,short,Amy's height is 8 feet 11 inches.,Amy is short.
Angela,2,1,tall,Angela's height is 2 feet 1 inches.,Angela is tall.
Angela,2,1,short,Angela's height is 2 feet 1 inches.,Angela is short.
Angela,2,2,tall,Angela's height is 2 feet 2 inches.,Angela is tall.
Angela,2,2,short,Angela's height is 2 feet 2 inches.,Angela is short.
Angela,2,3,tall,Angela's height is 2 feet 3 inches.,Angela is tall.
Angela,2,3,short,Angela's height is 2 feet 3 inches.,Angela is short.
Angela,2,4,tall,Angela's height is 2 feet 4 inches.,Angela is tall.
Angela,2,4,short,Angela's height is 2 feet 4 inches.,Angela is short.
Angela,2,5,tall,Angela's height is 2 feet 5 inches.,Angela is tall.
Angela,2,5,short,Angela's height is 2 feet 5 inches.,Angela is short.
Angela,2,6,tall,Angela's height is 2 feet 6 inches.,Angela is tall.
Angela,2,6,short,Angela's height is 2 feet 6 inches.,Angela is short.
Angela,2,7,tall,Angela's height is 2 feet 7 inches.,Angela is tall.
Angela,2,7,short,Angela's height is 2 feet 7 inches.,Angela is short.
Angela,2,8,tall,Angela's height is 2 feet 8 inches.,Angela is tall.
Angela,2,8,short,Angela's height is 2 feet 8 inches.,Angela is short.
Angela,2,9,tall,Angela's height is 2 feet 9 inches.,Angela is tall.
Angela,2,9,short,Angela's height is 2 feet 9 inches.,Angela is short.
Angela,2,10,tall,Angela's height is 2 feet 10 inches.,Angela is tall.
Angela,2,10,short,Angela's height is 2 feet 10 inches.,Angela is short.
Angela,2,11,tall,Angela's height is 2 feet 11 inches.,Angela is tall.
Angela,2,11,short,Angela's height is 2 feet 11 inches.,Angela is short.
Angela,3,1,tall,Angela's height is 3 feet 1 inches.,Angela is tall.
Angela,3,1,short,Angela's height is 3 feet 1 inches.,Angela is short.
Angela,3,2,tall,Angela's height is 3 feet 2 inches.,Angela is tall.
Angela,3,2,short,Angela's height is 3 feet 2 inches.,Angela is short.
Angela,3,3,tall,Angela's height is 3 feet 3 inches.,Angela is tall.
Angela,3,3,short,Angela's height is 3 feet 3 inches.,Angela is short.
Angela,3,4,tall,Angela's height is 3 feet 4 inches.,Angela is tall.
Angela,3,4,short,Angela's height is 3 feet 4 inches.,Angela is short.
Angela,3,5,tall,Angela's height is 3 feet 5 inches.,Angela is tall.
Angela,3,5,short,Angela's height is 3 feet 5 inches.,Angela is short.
Angela,3,6,tall,Angela's height is 3 feet 6 inches.,Angela is tall.
Angela,3,6,short,Angela's height is 3 feet 6 inches.,Angela is short.
Angela,3,7,tall,Angela's height is 3 feet 7 inches.,Angela is tall.
Angela,3,7,short,Angela's height is 3 feet 7 inches.,Angela is short.
Angela,3,8,tall,Angela's height is 3 feet 8 inches.,Angela is tall.
Angela,3,8,short,Angela's height is 3 feet 8 inches.,Angela is short.
Angela,3,9,tall,Angela's height is 3 feet 9 inches.,Angela is tall.
Angela,3,9,short,Angela's height is 3 feet 9 inches.,Angela is short.
Angela,3,10,tall,Angela's height is 3 feet 10 inches.,Angela is tall.
Angela,3,10,short,Angela's height is 3 feet 10 inches.,Angela is short.
Angela,3,11,tall,Angela's height is 3 feet 11 inches.,Angela is tall.
Angela,3,11,short,Angela's height is 3 feet 11 inches.,Angela is short.
Angela,4,1,tall,Angela's height is 4 feet 1 inches.,Angela is tall.
Angela,4,1,short,Angela's height is 4 feet 1 inches.,Angela is short.
Angela,4,2,tall,Angela's height is 4 feet 2 inches.,Angela is tall.
Angela,4,2,short,Angela's height is 4 feet 2 inches.,Angela is short.
Angela,4,3,tall,Angela's height is 4 feet 3 inches.,Angela is tall.
Angela,4,3,short,Angela's height is 4 feet 3 inches.,Angela is short.
Angela,4,4,tall,Angela's height is 4 feet 4 inches.,Angela is tall.
Angela,4,4,short,Angela's height is 4 feet 4 inches.,Angela is short.
Angela,4,5,tall,Angela's height is 4 feet 5 inches.,Angela is tall.
Angela,4,5,short,Angela's height is 4 feet 5 inches.,Angela is short.
Angela,4,6,tall,Angela's height is 4 feet 6 inches.,Angela is tall.
Angela,4,6,short,Angela's height is 4 feet 6 inches.,Angela is short.
Angela,4,7,tall,Angela's height is 4 feet 7 inches.,Angela is tall.
Angela,4,7,short,Angela's height is 4 feet 7 inches.,Angela is short.
Angela,4,8,tall,Angela's height is 4 feet 8 inches.,Angela is tall.
Angela,4,8,short,Angela's height is 4 feet 8 inches.,Angela is short.
Angela,4,9,tall,Angela's height is 4 feet 9 inches.,Angela is tall.
Angela,4,9,short,Angela's height is 4 feet 9 inches.,Angela is short.
Angela,4,10,tall,Angela's height is 4 feet 10 inches.,Angela is tall.
Angela,4,10,short,Angela's height is 4 feet 10 inches.,Angela is short.
Angela,4,11,tall,Angela's height is 4 feet 11 inches.,Angela is tall.
Angela,4,11,short,Angela's height is 4 feet 11 inches.,Angela is short.
Angela,5,1,tall,Angela's height is 5 feet 1 inches.,Angela is tall.
Angela,5,1,short,Angela's height is 5 feet 1 inches.,Angela is short.
Angela,5,2,tall,Angela's height is 5 feet 2 inches.,Angela is tall.
Angela,5,2,short,Angela's height is 5 feet 2 inches.,Angela is short.
Angela,5,3,tall,Angela's height is 5 feet 3 inches.,Angela is tall.
Angela,5,3,short,Angela's height is 5 feet 3 inches.,Angela is short.
Angela,5,4,tall,Angela's height is 5 feet 4 inches.,Angela is tall.
Angela,5,4,short,Angela's height is 5 feet 4 inches.,Angela is short.
Angela,5,5,tall,Angela's height is 5 feet 5 inches.,Angela is tall.
Angela,5,5,short,Angela's height is 5 feet 5 inches.,Angela is short.
Angela,5,6,tall,Angela's height is 5 feet 6 inches.,Angela is tall.
Angela,5,6,short,Angela's height is 5 feet 6 inches.,Angela is short.
Angela,5,7,tall,Angela's height is 5 feet 7 inches.,Angela is tall.
Angela,5,7,short,Angela's height is 5 feet 7 inches.,Angela is short.
Angela,5,8,tall,Angela's height is 5 feet 8 inches.,Angela is tall.
Angela,5,8,short,Angela's height is 5 feet 8 inches.,Angela is short.
Angela,5,9,tall,Angela's height is 5 feet 9 inches.,Angela is tall.
Angela,5,9,short,Angela's height is 5 feet 9 inches.,Angela is short.
Angela,5,10,tall,Angela's height is 5 feet 10 inches.,Angela is tall.
Angela,5,10,short,Angela's height is 5 feet 10 inches.,Angela is short.
Angela,5,11,tall,Angela's height is 5 feet 11 inches.,Angela is tall.
Angela,5,11,short,Angela's height is 5 feet 11 inches.,Angela is short.
Angela,6,1,tall,Angela's height is 6 feet 1 inches.,Angela is tall.
Angela,6,1,short,Angela's height is 6 feet 1 inches.,Angela is short.
Angela,6,2,tall,Angela's height is 6 feet 2 inches.,Angela is tall.
Angela,6,2,short,Angela's height is 6 feet 2 inches.,Angela is short.
Angela,6,3,tall,Angela's height is 6 feet 3 inches.,Angela is tall.
Angela,6,3,short,Angela's height is 6 feet 3 inches.,Angela is short.
Angela,6,4,tall,Angela's height is 6 feet 4 inches.,Angela is tall.
Angela,6,4,short,Angela's height is 6 feet 4 inches.,Angela is short.
Angela,6,5,tall,Angela's height is 6 feet 5 inches.,Angela is tall.
Angela,6,5,short,Angela's height is 6 feet 5 inches.,Angela is short.
Angela,6,6,tall,Angela's height is 6 feet 6 inches.,Angela is tall.
Angela,6,6,short,Angela's height is 6 feet 6 inches.,Angela is short.
Angela,6,7,tall,Angela's height is 6 feet 7 inches.,Angela is tall.
Angela,6,7,short,Angela's height is 6 feet 7 inches.,Angela is short.
Angela,6,8,tall,Angela's height is 6 feet 8 inches.,Angela is tall.
Angela,6,8,short,Angela's height is 6 feet 8 inches.,Angela is short.
Angela,6,9,tall,Angela's height is 6 feet 9 inches.,Angela is tall.
Angela,6,9,short,Angela's height is 6 feet 9 inches.,Angela is short.
Angela,6,10,tall,Angela's height is 6 feet 10 inches.,Angela is tall.
Angela,6,10,short,Angela's height is 6 feet 10 inches.,Angela is short.
Angela,6,11,tall,Angela's height is 6 feet 11 inches.,Angela is tall.
Angela,6,11,short,Angela's height is 6 feet 11 inches.,Angela is short.
Angela,7,1,tall,Angela's height is 7 feet 1 inches.,Angela is tall.
Angela,7,1,short,Angela's height is 7 feet 1 inches.,Angela is short.
Angela,7,2,tall,Angela's height is 7 feet 2 inches.,Angela is tall.
Angela,7,2,short,Angela's height is 7 feet 2 inches.,Angela is short.
Angela,7,3,tall,Angela's height is 7 feet 3 inches.,Angela is tall.
Angela,7,3,short,Angela's height is 7 feet 3 inches.,Angela is short.
Angela,7,4,tall,Angela's height is 7 feet 4 inches.,Angela is tall.
Angela,7,4,short,Angela's height is 7 feet 4 inches.,Angela is short.
Angela,7,5,tall,Angela's height is 7 feet 5 inches.,Angela is tall.
Angela,7,5,short,Angela's height is 7 feet 5 inches.,Angela is short.
Angela,7,6,tall,Angela's height is 7 feet 6 inches.,Angela is tall.
Angela,7,6,short,Angela's height is 7 feet 6 inches.,Angela is short.
Angela,7,7,tall,Angela's height is 7 feet 7 inches.,Angela is tall.
Angela,7,7,short,Angela's height is 7 feet 7 inches.,Angela is short.
Angela,7,8,tall,Angela's height is 7 feet 8 inches.,Angela is tall.
Angela,7,8,short,Angela's height is 7 feet 8 inches.,Angela is short.
Angela,7,9,tall,Angela's height is 7 feet 9 inches.,Angela is tall.
Angela,7,9,short,Angela's height is 7 feet 9 inches.,Angela is short.
Angela,7,10,tall,Angela's height is 7 feet 10 inches.,Angela is tall.
Angela,7,10,short,Angela's height is 7 feet 10 inches.,Angela is short.
Angela,7,11,tall,Angela's height is 7 feet 11 inches.,Angela is tall.
Angela,7,11,short,Angela's height is 7 feet 11 inches.,Angela is short.
Angela,8,1,tall,Angela's height is 8 feet 1 inches.,Angela is tall.
Angela,8,1,short,Angela's height is 8 feet 1 inches.,Angela is short.
Angela,8,2,tall,Angela's height is 8 feet 2 inches.,Angela is tall.
Angela,8,2,short,Angela's height is 8 feet 2 inches.,Angela is short.
Angela,8,3,tall,Angela's height is 8 feet 3 inches.,Angela is tall.
Angela,8,3,short,Angela's height is 8 feet 3 inches.,Angela is short.
Angela,8,4,tall,Angela's height is 8 feet 4 inches.,Angela is tall.
Angela,8,4,short,Angela's height is 8 feet 4 inches.,Angela is short.
Angela,8,5,tall,Angela's height is 8 feet 5 inches.,Angela is tall.
Angela,8,5,short,Angela's height is 8 feet 5 inches.,Angela is short.
Angela,8,6,tall,Angela's height is 8 feet 6 inches.,Angela is tall.
Angela,8,6,short,Angela's height is 8 feet 6 inches.,Angela is short.
Angela,8,7,tall,Angela's height is 8 feet 7 inches.,Angela is tall.
Angela,8,7,short,Angela's height is 8 feet 7 inches.,Angela is short.
Angela,8,8,tall,Angela's height is 8 feet 8 inches.,Angela is tall.
Angela,8,8,short,Angela's height is 8 feet 8 inches.,Angela is short.
Angela,8,9,tall,Angela's height is 8 feet 9 inches.,Angela is tall.
Angela,8,9,short,Angela's height is 8 feet 9 inches.,Angela is short.
Angela,8,10,tall,Angela's height is 8 feet 10 inches.,Angela is tall.
Angela,8,10,short,Angela's height is 8 feet 10 inches.,Angela is short.
Angela,8,11,tall,Angela's height is 8 feet 11 inches.,Angela is tall.
Angela,8,11,short,Angela's height is 8 feet 11 inches.,Angela is short.
Anna,2,1,tall,Anna's height is 2 feet 1 inches.,Anna is tall.
Anna,2,1,short,Anna's height is 2 feet 1 inches.,Anna is short.
Anna,2,2,tall,Anna's height is 2 feet 2 inches.,Anna is tall.
Anna,2,2,short,Anna's height is 2 feet 2 inches.,Anna is short.
Anna,2,3,tall,Anna's height is 2 feet 3 inches.,Anna is tall.
Anna,2,3,short,Anna's height is 2 feet 3 inches.,Anna is short.
Anna,2,4,tall,Anna's height is 2 feet 4 inches.,Anna is tall.
Anna,2,4,short,Anna's height is 2 feet 4 inches.,Anna is short.
Anna,2,5,tall,Anna's height is 2 feet 5 inches.,Anna is tall.
Anna,2,5,short,Anna's height is 2 feet 5 inches.,Anna is short.
Anna,2,6,tall,Anna's height is 2 feet 6 inches.,Anna is tall.
Anna,2,6,short,Anna's height is 2 feet 6 inches.,Anna is short.
Anna,2,7,tall,Anna's height is 2 feet 7 inches.,Anna is tall.
Anna,2,7,short,Anna's height is 2 feet 7 inches.,Anna is short.
Anna,2,8,tall,Anna's height is 2 feet 8 inches.,Anna is tall.
Anna,2,8,short,Anna's height is 2 feet 8 inches.,Anna is short.
Anna,2,9,tall,Anna's height is 2 feet 9 inches.,Anna is tall.
Anna,2,9,short,Anna's height is 2 feet 9 inches.,Anna is short.
Anna,2,10,tall,Anna's height is 2 feet 10 inches.,Anna is tall.
Anna,2,10,short,Anna's height is 2 feet 10 inches.,Anna is short.
Anna,2,11,tall,Anna's height is 2 feet 11 inches.,Anna is tall.
Anna,2,11,short,Anna's height is 2 feet 11 inches.,Anna is short.
Anna,3,1,tall,Anna's height is 3 feet 1 inches.,Anna is tall.
Anna,3,1,short,Anna's height is 3 feet 1 inches.,Anna is short.
Anna,3,2,tall,Anna's height is 3 feet 2 inches.,Anna is tall.
Anna,3,2,short,Anna's height is 3 feet 2 inches.,Anna is short.
Anna,3,3,tall,Anna's height is 3 feet 3 inches.,Anna is tall.
Anna,3,3,short,Anna's height is 3 feet 3 inches.,Anna is short.
Anna,3,4,tall,Anna's height is 3 feet 4 inches.,Anna is tall.
Anna,3,4,short,Anna's height is 3 feet 4 inches.,Anna is short.
Anna,3,5,tall,Anna's height is 3 feet 5 inches.,Anna is tall.
Anna,3,5,short,Anna's height is 3 feet 5 inches.,Anna is short.
Anna,3,6,tall,Anna's height is 3 feet 6 inches.,Anna is tall.
Anna,3,6,short,Anna's height is 3 feet 6 inches.,Anna is short.
Anna,3,7,tall,Anna's height is 3 feet 7 inches.,Anna is tall.
Anna,3,7,short,Anna's height is 3 feet 7 inches.,Anna is short.
Anna,3,8,tall,Anna's height is 3 feet 8 inches.,Anna is tall.
Anna,3,8,short,Anna's height is 3 feet 8 inches.,Anna is short.
Anna,3,9,tall,Anna's height is 3 feet 9 inches.,Anna is tall.
Anna,3,9,short,Anna's height is 3 feet 9 inches.,Anna is short.
Anna,3,10,tall,Anna's height is 3 feet 10 inches.,Anna is tall.
Anna,3,10,short,Anna's height is 3 feet 10 inches.,Anna is short.
Anna,3,11,tall,Anna's height is 3 feet 11 inches.,Anna is tall.
Anna,3,11,short,Anna's height is 3 feet 11 inches.,Anna is short.
Anna,4,1,tall,Anna's height is 4 feet 1 inches.,Anna is tall.
Anna,4,1,short,Anna's height is 4 feet 1 inches.,Anna is short.
Anna,4,2,tall,Anna's height is 4 feet 2 inches.,Anna is tall.
Anna,4,2,short,Anna's height is 4 feet 2 inches.,Anna is short.
Anna,4,3,tall,Anna's height is 4 feet 3 inches.,Anna is tall.
Anna,4,3,short,Anna's height is 4 feet 3 inches.,Anna is short.
Anna,4,4,tall,Anna's height is 4 feet 4 inches.,Anna is tall.
Anna,4,4,short,Anna's height is 4 feet 4 inches.,Anna is short.
Anna,4,5,tall,Anna's height is 4 feet 5 inches.,Anna is tall.
Anna,4,5,short,Anna's height is 4 feet 5 inches.,Anna is short.
Anna,4,6,tall,Anna's height is 4 feet 6 inches.,Anna is tall.
Anna,4,6,short,Anna's height is 4 feet 6 inches.,Anna is short.
Anna,4,7,tall,Anna's height is 4 feet 7 inches.,Anna is tall.
Anna,4,7,short,Anna's height is 4 feet 7 inches.,Anna is short.
Anna,4,8,tall,Anna's height is 4 feet 8 inches.,Anna is tall.
Anna,4,8,short,Anna's height is 4 feet 8 inches.,Anna is short.
Anna,4,9,tall,Anna's height is 4 feet 9 inches.,Anna is tall.
Anna,4,9,short,Anna's height is 4 feet 9 inches.,Anna is short.
Anna,4,10,tall,Anna's height is 4 feet 10 inches.,Anna is tall.
Anna,4,10,short,Anna's height is 4 feet 10 inches.,Anna is short.
Anna,4,11,tall,Anna's height is 4 feet 11 inches.,Anna is tall.
